latitude,longitude,minimum_nights,number_of_reviews,reviews_per_month,calculated_host_listings_count,availability_365,log_(price+1),neighbourhood_group_Bronx,neighbourhood_group_Brooklyn,neighbourhood_group_Manhattan,neighbourhood_group_Queens,neighbourhood_group_Staten Island,room_type_Entire home/apt,room_type_Private room,room_type_Shared room
40.67061,-73.8759,7,24,2.11,3,313,3.828641396489095,0,1,0,0,0,0,1,0
40.69065,-73.95469,1,5,0.25,1,0,3.871201010907891,0,1,0,0,0,0,1,0
40.75747,-73.96892,7,0,0.01,1,34,4.836281906951478,0,0,1,0,0,1,0,0
40.76348,-73.99391,1,5,0.73,1,38,4.836281906951478,0,0,1,0,0,0,1,0
40.6748,-74.00024,2,25,0.68,1,0,4.61512051684126,0,1,0,0,0,0,1,0
40.69062,-73.92079,3,0,0.01,1,0,4.7535901911063645,0,1,0,0,0,0,1,0
40.8005,-73.96211,2,0,0.01,1,0,4.68213122712422,0,0,1,0,0,0,1,0
40.73444,-74.00129,2,93,3.38,1,251,6.398594934535208,0,0,1,0,0,1,0,0
40.76798,-73.98356,5,46,1.78,1,282,6.423246963533519,0,0,1,0,0,1,0,0
40.85747,-73.93439000000002,30,0,0.01,1,8,4.61512051684126,0,0,1,0,0,1,0,0
40.73652,-74.00876,30,18,0.29,1,182,4.948759890378168,0,0,1,0,0,1,0,0
40.70438,-74.00856,7,5,0.32,1,0,4.7535901911063645,0,0,1,0,0,1,0,0
40.78513,-73.97737,2,3,0.1,1,0,4.330733340286331,0,0,1,0,0,0,1,0
40.77343,-73.95651,1,1,0.02,1,0,4.77912349311153,0,0,1,0,0,1,0,0
40.64372,-73.90361,2,12,0.26,1,180,4.48863636973214,0,1,0,0,0,0,1,0
40.58568,-73.93536,3,0,0.01,1,0,4.454347296253507,0,1,0,0,0,0,1,0
40.67981,-73.97967,2,23,0.27,1,365,5.030437921392435,0,1,0,0,0,0,1,0
40.68454000000001,-73.96382,1,1,0.02,1,0,3.713572066704308,0,1,0,0,0,0,1,0
40.72504,-73.98326999999998,1,31,7.69,4,94,4.23410650459726,0,0,1,0,0,0,1,0
40.72849,-73.99987,35,1,0.05,2,0,4.04305126783455,0,0,1,0,0,0,0,1
40.79003,-73.97693000000002,2,8,1.98,1,0,4.51085950651685,0,0,1,0,0,1,0,0
40.81088,-73.95676999999998,2,4,0.53,1,22,4.912654885736052,0,0,1,0,0,1,0,0
40.73818,-73.98671,1,0,0.01,1,0,5.5254529391317835,0,0,1,0,0,1,0,0
40.75005,-73.99898,1,80,2.32,1,73,4.51085950651685,0,0,1,0,0,1,0,0
40.81976,-73.94029,3,101,1.44,1,340,4.110873864173311,0,0,1,0,0,0,1,0
40.66114,-73.9498,2,2,0.13,1,35,3.828641396489095,0,1,0,0,0,0,0,1
40.59866,-73.95661,1,0,0.01,1,23,6.68586094706836,0,1,0,0,0,0,1,0
40.8584,-73.86969,2,189,2.32,4,238,3.912023005428146,1,0,0,0,0,1,0,0
40.72455,-73.94633,3,2,2.0,1,6,5.0106352940962555,0,1,0,0,0,1,0,0
40.67593,-73.95885,20,46,0.72,1,0,4.553876891600541,0,1,0,0,0,1,0,0
40.69361,-73.94089,2,0,0.01,2,47,4.564348191467836,0,1,0,0,0,0,1,0
40.7117,-73.9608,3,8,0.69,2,0,4.61512051684126,0,1,0,0,0,0,1,0
40.76398,-73.91409,1,0,0.01,1,0,4.61512051684126,0,0,0,1,0,0,1,0
40.81387,-73.91553,5,17,0.65,4,23,3.7612001156935624,1,0,0,0,0,0,1,0
40.83494,-73.93869000000002,3,32,0.43,2,276,5.5254529391317835,0,0,1,0,0,1,0,0
40.75837,-73.93429,3,1,1.0,1,353,5.5254529391317835,0,0,0,1,0,1,0,0
40.69706,-73.97399999999998,30,0,0.01,25,67,3.8918202981106265,0,1,0,0,0,0,1,0
40.7582,-73.96692,2,19,0.28,1,0,4.61512051684126,0,0,1,0,0,1,0,0
40.77811,-73.77069,6,3,1.73,1,362,7.8636512654486515,0,0,0,1,0,1,0,0
40.74193,-74.0017,3,23,0.36,1,0,4.51085950651685,0,0,1,0,0,1,0,0
40.74228,-73.90049,30,0,0.01,103,215,3.784189633918261,0,0,0,1,0,0,1,0
40.74407,-73.82645,3,0,0.01,4,362,4.330733340286331,0,0,0,1,0,0,1,0
40.71565,-73.95837,2,17,4.47,1,310,5.4116460518550396,0,1,0,0,0,1,0,0
40.74208,-73.92414000000002,2,51,3.17,1,36,3.9318256327243257,0,0,0,1,0,0,1,0
40.78428,-73.94872,4,1,0.02,1,0,4.454347296253507,0,0,1,0,0,0,1,0
40.74652,-73.97636999999997,1,21,1.63,1,0,4.836281906951478,0,0,1,0,0,0,1,0
40.67692,-73.94038,20,2,0.75,2,49,3.295836866004329,0,1,0,0,0,0,0,1
40.83935,-73.94019,2,90,3.11,3,14,4.110873864173311,0,0,1,0,0,0,1,0
40.65889,-73.95626999999998,31,3,0.27,2,242,3.828641396489095,0,1,0,0,0,0,1,0
40.77116,-73.94774,4,9,5.0,1,170,5.703782474656201,0,0,1,0,0,1,0,0
40.85235,-73.78873,3,67,0.91,1,0,4.442651256490317,1,0,0,0,0,1,0,0
40.73114,-73.98869,5,44,2.77,1,179,5.786897381366708,0,0,1,0,0,1,0,0
40.7023,-73.9419,3,47,2.47,1,238,4.189654742026425,0,1,0,0,0,0,1,0
40.69633,-73.97215,5,29,2.91,1,240,4.454347296253507,0,1,0,0,0,0,1,0
40.7638,-73.87238,1,436,16.03,5,337,3.8918202981106265,0,0,0,1,0,0,1,0
40.75126,-73.99498,3,0,0.01,1,0,4.941642422609304,0,0,1,0,0,0,1,0
40.68307,-73.99226,4,2,0.23,1,4,5.081404364984463,0,1,0,0,0,1,0,0
40.73939,-73.99746999999998,30,0,0.01,232,312,5.926926025970411,0,0,1,0,0,1,0,0
40.7494,-73.97823000000002,1,4,0.09,1,0,4.718498871295094,0,0,1,0,0,0,1,0
40.69288,-73.90831,2,54,1.26,1,0,4.248495242049359,0,1,0,0,0,0,1,0
40.69502,-73.93984,2,47,1.81,1,77,4.110873864173311,0,1,0,0,0,0,1,0
40.71049,-73.9624,3,17,0.55,1,129,5.860786223465865,0,1,0,0,0,1,0,0
40.79841,-73.95257,2,27,0.44,1,183,4.290459441148391,0,0,1,0,0,0,1,0
40.67704000000001,-73.93955,7,0,0.01,1,0,4.02535169073515,0,1,0,0,0,0,1,0
40.71038,-73.94779,7,0,0.01,1,0,3.912023005428146,0,1,0,0,0,0,1,0
40.84274,-73.94219,1,0,0.01,2,179,4.51085950651685,0,0,1,0,0,0,1,0
40.72085,-73.98895,3,67,3.35,1,149,5.5254529391317835,0,0,1,0,0,1,0,0
40.73812,-73.92024,30,1,0.25,103,186,3.7376696182833684,0,0,0,1,0,0,1,0
40.67851,-73.92002,2,121,2.69,1,287,5.017279836814924,0,1,0,0,0,1,0,0
40.68644000000001,-73.9857,2,8,0.35,1,0,5.303304908059076,0,1,0,0,0,1,0,0
40.70943,-73.94277,1,0,0.01,1,0,4.836281906951478,0,1,0,0,0,1,0,0
40.66116,-73.96166,1,3,0.12,1,4,4.2626798770413155,0,1,0,0,0,1,0,0
40.72401,-73.98154,30,3,0.3,2,34,3.9318256327243257,0,0,1,0,0,0,1,0
40.58493,-73.81736,1,113,4.07,2,133,4.795790545596741,0,0,0,1,0,1,0,0
40.69549,-73.97144,30,6,0.11,1,187,4.394449154672439,0,1,0,0,0,1,0,0
40.75343,-74.00208,30,0,0.01,1,171,5.049856007249537,0,0,1,0,0,1,0,0
40.6932,-73.97348000000002,3,0,0.01,1,0,5.860786223465865,0,1,0,0,0,1,0,0
40.79507,-73.97568000000003,1,7,0.09,2,365,6.803505257608338,0,0,1,0,0,1,0,0
40.71323,-73.94699,3,137,3.51,2,154,4.709530201312334,0,1,0,0,0,1,0,0
40.71213,-73.99661,1,92,2.4,2,47,4.564348191467836,0,0,1,0,0,0,1,0
40.76205,-73.9845,1,8,0.18,1,0,3.912023005428146,0,0,1,0,0,0,1,0
40.71226,-73.95344,4,0,0.01,1,0,5.198497031265826,0,1,0,0,0,1,0,0
40.7512,-73.97738000000003,30,2,0.38,91,241,5.170483995038151,0,0,1,0,0,1,0,0
40.76273,-73.91642,2,55,1.28,3,244,4.564348191467836,0,0,0,1,0,0,1,0
40.72663,-73.93819,7,2,0.32,2,63,4.2626798770413155,0,1,0,0,0,0,1,0
40.8349,-73.85259,3,1,1.0,1,68,3.713572066704308,1,0,0,0,0,0,1,0
40.75763,-73.91389000000002,5,2,0.04,2,0,4.875197323201151,0,0,0,1,0,1,0,0
40.65639,-73.98241999999998,1,2,0.18,1,0,5.5254529391317835,0,1,0,0,0,1,0,0
40.72079,-73.95640999999998,120,12,0.17,1,306,5.303304908059076,0,1,0,0,0,1,0,0
40.60077,-74.07788000000002,4,73,2.1,4,320,3.58351893845611,0,0,0,0,1,0,1,0
40.70471,-73.81541999999997,1,3,0.15,18,319,4.912654885736052,0,0,0,1,0,0,1,0
40.82669,-73.93831999999998,1,15,2.38,1,45,3.8066624897703196,0,0,1,0,0,0,1,0
40.75599,-73.99185,3,0,0.01,1,0,5.303304908059076,0,0,1,0,0,0,1,0
40.68994,-73.93030999999998,20,0,0.01,1,0,4.110873864173311,0,1,0,0,0,0,1,0
40.8637,-73.92858000000003,3,0,0.01,1,0,5.081404364984463,0,0,1,0,0,1,0,0
40.81345,-73.94659,7,44,0.99,3,193,5.170483995038151,0,0,1,0,0,1,0,0
40.77189,-73.9554,9,12,0.32,3,160,4.812184355372417,0,0,1,0,0,0,1,0
40.70628,-74.01213,2,3,0.74,327,293,5.3612921657094255,0,0,1,0,0,1,0,0
40.66623,-73.92874,50,0,0.01,2,225,4.61512051684126,0,1,0,0,0,1,0,0
40.83758,-73.85804,1,4,1.9,2,167,3.871201010907891,1,0,0,0,0,0,1,0
40.77936,-73.9518,2,41,4.16,1,247,5.170483995038151,0,0,1,0,0,1,0,0
40.76086,-73.98926999999998,1,16,4.17,2,255,5.017279836814924,0,0,1,0,0,0,1,0
40.76505,-73.90918,1,161,5.74,3,365,4.394449154672439,0,0,0,1,0,0,1,0
40.79098,-73.96745,30,6,0.1,10,281,5.579729825986222,0,0,1,0,0,1,0,0
40.67007,-73.94729,2,13,0.24,1,224,5.707110264748875,0,1,0,0,0,1,0,0
40.76235,-73.9217,14,0,0.01,1,0,4.51085950651685,0,0,0,1,0,1,0,0
40.75489,-73.9666,4,132,3.39,2,242,5.480638923341991,0,0,1,0,0,1,0,0
40.68341,-73.92154000000002,2,7,1.23,2,281,4.948759890378168,0,1,0,0,0,1,0,0
40.66174,-73.95496,2,43,1.94,2,182,4.709530201312334,0,1,0,0,0,0,1,0
40.75925,-73.99427,4,37,0.92,1,0,5.017279836814924,0,0,1,0,0,0,1,0
40.76017,-73.90945,4,29,1.48,1,0,5.017279836814924,0,0,0,1,0,1,0,0
40.77769,-73.97953000000003,10,0,0.01,1,0,4.127134385045092,0,0,1,0,0,0,1,0
40.77008,-73.92878,2,67,1.76,3,20,4.07753744390572,0,0,0,1,0,0,1,0
40.83647,-73.83491,2,5,1.9,5,183,4.189654742026425,1,0,0,0,0,0,1,0
40.7253,-73.98401,1,5,1.47,4,233,5.5254529391317835,0,0,1,0,0,1,0,0
40.74753,-74.00395999999998,3,7,0.31,1,9,4.709530201312334,0,0,1,0,0,1,0,0
40.72345,-73.98151999999997,1,8,2.4,1,325,5.638354669333745,0,0,1,0,0,1,0,0
40.73177,-73.98598,5,0,0.01,1,0,5.198497031265826,0,0,1,0,0,1,0,0
40.69652,-73.92351,3,174,6.03,3,202,4.2626798770413155,0,1,0,0,0,0,1,0
40.72082,-73.98952,4,91,1.86,1,16,4.499809670330265,0,0,1,0,0,0,1,0
40.76972,-73.92662,1,19,0.85,2,250,4.110873864173311,0,0,0,1,0,0,1,0
40.76142,-73.99865,28,0,0.01,1,167,5.3981627015177525,0,0,1,0,0,1,0,0
40.71069,-74.00751,3,6,0.16,1,0,5.303304908059076,0,0,1,0,0,1,0,0
40.67652,-73.96441999999998,30,12,0.2,1,0,3.9318256327243257,0,1,0,0,0,0,1,0
40.75985,-73.92979,2,0,0.01,1,0,4.605170185988092,0,0,0,1,0,1,0,0
40.69757,-73.97556999999998,30,0,0.01,25,347,3.8918202981106265,0,1,0,0,0,0,1,0
40.70107,-73.98391,3,163,3.4,1,201,5.187385805840755,0,1,0,0,0,1,0,0
40.6027,-73.9486,2,101,3.53,1,211,5.19295685089021,0,1,0,0,0,1,0,0
40.70844,-73.95191,2,0,0.01,1,0,4.553876891600541,0,1,0,0,0,1,0,0
40.6841,-73.96691,5,9,0.13,1,0,4.875197323201151,0,1,0,0,0,1,0,0
40.7731,-73.95169,4,20,0.55,1,82,5.017279836814924,0,0,1,0,0,1,0,0
40.74391,-73.95461,2,0,0.01,1,0,4.795790545596741,0,0,0,1,0,1,0,0
40.73399000000001,-73.95541999999998,2,35,2.41,2,85,4.110873864173311,0,1,0,0,0,0,1,0
40.7444,-73.97284,30,0,0.01,65,364,5.860786223465865,0,0,1,0,0,1,0,0
40.69101,-73.9066,30,0,0.01,6,330,3.4965075614664802,0,1,0,0,0,0,0,1
40.77023,-73.95212,2,6,0.39,1,0,4.61512051684126,0,0,1,0,0,1,0,0
40.68465,-73.97069,60,2,0.09,2,43,4.127134385045092,0,1,0,0,0,0,1,0
40.72197,-74.00633,30,2,0.18,1,251,9.04793908261736,0,0,1,0,0,1,0,0
40.68271,-73.92990999999998,2,118,3.69,4,68,4.836281906951478,0,1,0,0,0,1,0,0
40.77671,-73.90543000000002,1,9,1.03,1,2,4.61512051684126,0,0,0,1,0,1,0,0
40.67952,-73.91296,1,90,5.99,3,31,4.2626798770413155,0,1,0,0,0,0,1,0
40.69167,-73.75495,2,54,2.34,1,267,4.605170185988092,0,0,0,1,0,1,0,0
40.72042,-73.97998,10,14,0.27,4,18,4.454347296253507,0,0,1,0,0,0,1,0
40.76882,-73.94315,1,7,0.19,2,0,4.2626798770413155,0,0,1,0,0,0,1,0
40.71606,-73.95527,2,72,0.95,1,52,5.303304908059076,0,1,0,0,0,1,0,0
40.73643,-73.98724,30,0,0.01,87,310,5.420534999272286,0,0,1,0,0,1,0,0
40.81943,-73.90224,2,9,0.65,1,0,4.394449154672439,1,0,0,0,0,0,1,0
40.71059,-73.96002,3,46,1.62,2,141,4.605170185988092,0,1,0,0,0,0,1,0
40.69595,-73.98173,1,3,0.09,1,0,5.25227342804663,0,1,0,0,0,1,0,0
40.73433,-73.98371,5,0,0.01,1,0,4.605170185988092,0,0,1,0,0,0,1,0
40.70741,-73.92239000000002,3,2,0.04,1,0,4.110873864173311,0,1,0,0,0,0,1,0
40.74611,-74.00014,7,55,1.12,1,13,5.3981627015177525,0,0,1,0,0,1,0,0
40.76404,-73.96547,3,79,2.75,1,107,4.605170185988092,0,0,1,0,0,0,1,0
40.74049,-74.00527,1,106,3.75,1,286,6.398594934535208,0,0,1,0,0,1,0,0
40.80253,-73.96812,4,4,0.17,1,0,5.25227342804663,0,0,1,0,0,1,0,0
40.72964,-74.0031,2,0,0.01,1,6,5.303304908059076,0,0,1,0,0,1,0,0
40.72859,-73.87276,2,10,0.46,1,89,5.017279836814924,0,0,0,1,0,1,0,0
40.71526,-73.9867,2,44,1.16,1,0,5.351858133476067,0,0,1,0,0,1,0,0
40.62646,-73.92754000000002,1,16,5.05,2,151,3.713572066704308,0,1,0,0,0,0,1,0
40.76807,-73.91341,1,0,0.01,3,0,4.709530201312334,0,0,0,1,0,0,1,0
40.7268,-73.99079,50,56,0.58,1,56,4.875197323201151,0,0,1,0,0,1,0,0
40.74403,-73.98701,30,0,0.01,232,353,5.616771097666572,0,0,1,0,0,1,0,0
40.76868,-73.95744,5,22,1.27,1,7,4.709530201312334,0,0,1,0,0,1,0,0
40.68231,-73.95201999999998,2,17,2.17,1,77,4.330733340286331,0,1,0,0,0,1,0,0
40.70534,-74.00631,30,0,0.01,1,333,5.198497031265826,0,0,1,0,0,1,0,0
40.83766,-73.94045,5,23,2.47,1,255,4.189654742026425,0,0,1,0,0,0,1,0
40.63485,-74.08539,2,53,3.4,6,341,3.6375861597263857,0,0,0,0,1,0,1,0
40.71156,-73.95826,2,108,1.93,2,4,4.394449154672439,0,1,0,0,0,0,1,0
40.69385,-73.94413,3,86,2.57,4,0,3.9318256327243257,0,1,0,0,0,0,1,0
40.68147,-73.95814,3,36,0.95,1,0,4.2626798770413155,0,1,0,0,0,0,1,0
40.70751,-73.95441,1,2,0.05,1,0,4.394449154672439,0,1,0,0,0,0,1,0
40.67053,-73.98558,3,4,0.07,1,0,4.02535169073515,0,1,0,0,0,0,1,0
40.72088,-73.95375,5,1,0.02,1,0,4.394449154672439,0,1,0,0,0,0,1,0
40.71417,-74.00678,3,60,0.91,1,348,5.484796933490655,0,0,1,0,0,1,0,0
40.83602,-73.94294000000002,3,104,1.79,1,288,4.663439094112067,0,0,1,0,0,0,1,0
40.63524,-73.96602,30,4,0.07,1,47,4.7535901911063645,0,1,0,0,0,1,0,0
40.69231,-73.93781,2,23,2.19,2,270,5.3981627015177525,0,1,0,0,0,1,0,0
40.68906,-73.94103,4,79,0.97,1,246,5.017279836814924,0,1,0,0,0,1,0,0
40.87842,-73.9029,1,59,1.45,2,354,4.330733340286331,1,0,0,0,0,0,1,0
40.86458,-73.92883,1,0,0.01,1,0,4.51085950651685,0,0,1,0,0,0,1,0
40.69758,-73.93493000000002,2,93,2.39,5,202,3.9318256327243257,0,1,0,0,0,0,1,0
40.72791,-73.98929,10,5,0.24,1,0,5.017279836814924,0,0,1,0,0,1,0,0
40.7081,-73.89506999999998,30,0,0.01,23,278,3.5553480614894135,0,0,0,1,0,0,1,0
40.79284000000001,-73.96858,1,0,0.01,1,0,4.795790545596741,0,0,1,0,0,1,0,0
40.64029,-73.97265,1,37,5.75,1,97,3.58351893845611,0,1,0,0,0,0,1,0
40.66929,-73.98706999999997,5,12,0.43,1,192,5.099866427824199,0,1,0,0,0,1,0,0
40.65114000000001,-73.96333,3,0,0.01,1,0,5.081404364984463,0,1,0,0,0,1,0,0
40.74756,-73.88193000000003,1,67,2.47,3,173,4.454347296253507,0,0,0,1,0,0,1,0
40.71399,-73.99744,4,13,0.65,1,0,4.948759890378168,0,0,1,0,0,1,0,0
40.67708,-73.89236,3,2,0.05,1,0,4.110873864173311,0,1,0,0,0,0,1,0
40.66948,-73.97797,1,6,0.14,1,0,3.4339872044851463,0,1,0,0,0,0,1,0
40.75305,-73.96947,2,1,0.07,4,0,5.902633333401366,0,0,1,0,0,1,0,0
40.72734000000001,-73.94451,3,7,0.21,13,74,5.247024072160486,0,1,0,0,0,1,0,0
40.69616,-73.93200999999998,1,25,0.39,1,0,3.713572066704308,0,1,0,0,0,0,1,0
40.67651,-73.98007,2,45,0.66,1,0,4.836281906951478,0,1,0,0,0,1,0,0
40.7475,-73.9161,2,4,4.0,1,57,5.303304908059076,0,0,0,1,0,1,0,0
40.6901,-73.99523,10,19,1.06,1,0,4.454347296253507,0,1,0,0,0,0,1,0
40.68807,-73.92348,3,32,0.91,4,258,3.871201010907891,0,1,0,0,0,0,1,0
40.72162,-73.98008,9,49,0.43,1,116,5.442417710521793,0,0,1,0,0,1,0,0
40.75389000000001,-73.99518,7,5,0.69,47,332,4.605170185988092,0,0,1,0,0,0,1,0
40.71813,-73.95964000000002,5,1,0.24,1,14,4.867534450455582,0,1,0,0,0,1,0,0
40.8075,-73.96679,3,0,0.01,1,40,4.6443908991413725,0,0,1,0,0,1,0,0
40.69499,-73.90994,5,1,0.13,1,250,3.713572066704308,0,1,0,0,0,0,1,0
40.77268,-73.98933000000002,3,69,3.47,3,70,4.912654885736052,0,0,1,0,0,0,1,0
40.68746,-73.94648000000002,1,0,0.01,1,0,3.9318256327243257,0,1,0,0,0,0,1,0
40.73392,-73.95203000000002,1,3,0.55,2,0,4.189654742026425,0,1,0,0,0,0,1,0
40.59836,-73.95416999999998,1,135,2.91,5,351,3.828641396489095,0,1,0,0,0,0,0,1
40.69612,-73.97361,2,0,0.01,1,0,5.017279836814924,0,1,0,0,0,0,1,0
40.7461,-74.00329,1,10,3.49,2,108,4.709530201312334,0,0,1,0,0,0,1,0
40.64563,-73.9419,2,36,0.77,1,248,5.017279836814924,0,1,0,0,0,1,0,0
40.66663,-73.7836,1,2,0.8,8,0,3.912023005428146,0,0,0,1,0,0,1,0
40.71401,-73.98917,1,214,1.81,4,188,3.713572066704308,0,0,1,0,0,0,0,1
40.62735,-73.95704,7,7,0.12,1,364,3.9318256327243257,0,1,0,0,0,0,1,0
40.76463,-73.98855,2,125,3.44,1,146,5.62040086571715,0,0,1,0,0,1,0,0
40.69561,-73.96269000000002,3,26,0.75,3,362,4.382026634673881,0,1,0,0,0,0,1,0
40.72115,-73.98308,5,1,0.02,1,0,5.484796933490655,0,0,1,0,0,1,0,0
40.72264000000001,-73.9437,3,2,0.11,1,23,4.564348191467836,0,1,0,0,0,0,1,0
40.69288,-73.96592,2,0,0.01,1,0,4.663439094112067,0,1,0,0,0,0,1,0
40.67302,-73.93143,4,17,0.76,7,303,4.189654742026425,0,1,0,0,0,0,1,0
40.68956,-73.90599,3,72,2.55,4,140,4.700480365792417,0,1,0,0,0,1,0,0
40.74954,-73.82829,5,62,1.64,12,174,4.110873864173311,0,0,0,1,0,0,1,0
40.80731,-73.95155,2,2,0.15,1,1,3.912023005428146,0,0,1,0,0,0,1,0
40.70158,-73.92023,3,7,0.22,1,0,3.58351893845611,0,1,0,0,0,0,1,0
40.77649,-73.988,1,1,1.0,1,36,5.278114659230517,0,0,1,0,0,0,1,0
40.73798,-73.99253,3,10,1.35,1,263,5.303304908059076,0,0,1,0,0,1,0,0
40.76124,-73.98897,2,0,0.01,1,0,5.049856007249537,0,0,1,0,0,1,0,0
40.72553,-73.98012,2,5,0.23,1,0,5.0106352940962555,0,0,1,0,0,1,0,0
40.82768,-73.94736999999998,14,2,0.05,1,0,4.02535169073515,0,0,1,0,0,1,0,0
40.73029,-73.9515,5,1,0.13,2,95,4.31748811353631,0,1,0,0,0,0,1,0
40.80173,-73.96625,1,0,0.01,1,0,4.2626798770413155,0,0,1,0,0,0,1,0
40.71165,-73.9993,1,59,1.82,1,88,4.836281906951478,0,0,1,0,0,1,0,0
40.7279,-73.94494,6,0,0.01,2,0,5.420534999272286,0,1,0,0,0,1,0,0
40.69388,-73.94501,3,19,2.24,3,361,4.2626798770413155,0,1,0,0,0,0,1,0
40.69892,-73.94645,2,74,1.88,1,343,4.356708826689592,0,1,0,0,0,0,1,0
40.72974,-73.98371999999998,2,5,0.08,1,0,5.081404364984463,0,0,1,0,0,1,0,0
40.72318,-74.00223000000003,2,21,0.74,2,343,7.719129840906732,0,0,1,0,0,1,0,0
40.78729000000001,-73.97439,30,8,0.11,8,346,5.2574953720277815,0,0,1,0,0,1,0,0
40.75855,-73.91020999999998,1,1,0.02,2,0,4.795790545596741,0,0,0,1,0,1,0,0
40.66652,-73.93167,3,6,2.17,1,313,5.017279836814924,0,1,0,0,0,1,0,0
40.70956,-74.01341,7,3,0.05,1,0,5.081404364984463,0,0,1,0,0,1,0,0
40.70931,-74.00959,6,5,0.13,1,0,4.709530201312334,0,0,1,0,0,1,0,0
40.68512,-73.93607,3,34,1.52,1,258,5.420534999272286,0,1,0,0,0,1,0,0
40.67194,-73.97247,3,1,0.02,1,0,5.030437921392435,0,1,0,0,0,1,0,0
40.76391,-73.99325,1,44,4.0,1,31,3.6888794541139363,0,0,1,0,0,0,0,1
40.75637,-73.83208,2,22,1.83,7,58,5.075173815233827,0,0,0,1,0,1,0,0
40.78572,-73.94468,1,13,1.78,1,270,4.61512051684126,0,0,1,0,0,0,1,0
40.68594,-73.96293,3,2,0.05,1,0,4.795790545596741,0,1,0,0,0,1,0,0
40.67088,-73.76671999999998,1,0,0.01,2,363,5.075173815233827,0,0,0,1,0,0,1,0
40.65193,-73.96401,5,1,0.1,3,0,4.454347296253507,0,1,0,0,0,0,1,0
40.67334,-73.93269000000002,5,1,0.16,1,0,3.5553480614894135,0,1,0,0,0,0,1,0
40.7416,-73.90684,3,88,2.25,1,303,4.795790545596741,0,0,0,1,0,1,0,0
40.71107,-73.99509,1,44,6.38,3,3,4.382026634673881,0,0,1,0,0,0,1,0
40.72696,-73.97433000000002,2,19,0.99,2,303,4.330733340286331,0,0,1,0,0,0,1,0
40.76391,-73.95938000000002,30,2,0.1,121,273,5.521460917862246,0,0,1,0,0,1,0,0
40.77046,-73.87335999999998,1,257,12.54,6,351,4.110873864173311,0,0,0,1,0,0,1,0
40.72614,-74.00076,1,31,3.39,1,1,4.7535901911063645,0,0,1,0,0,0,1,0
40.70564,-73.89246,12,0,0.01,1,0,4.663439094112067,0,0,0,1,0,0,1,0
40.72079,-73.98965,1,35,3.19,1,19,5.170483995038151,0,0,1,0,0,0,1,0
40.73823,-73.98343,30,0,0.01,232,331,5.855071922202427,0,0,1,0,0,1,0,0
40.74512,-73.91758,6,3,1.22,1,43,4.330733340286331,0,0,0,1,0,1,0,0
40.72147,-73.99054,1,4,0.21,3,0,4.454347296253507,0,0,1,0,0,0,1,0
40.74049,-73.85606999999997,1,39,0.87,4,351,3.713572066704308,0,0,0,1,0,0,0,1
40.7351,-73.92526,1,1,0.16,1,364,4.61512051684126,0,0,0,1,0,0,1,0
40.77006,-73.93043,1,1,0.02,1,0,3.9318256327243257,0,0,0,1,0,0,1,0
40.80368,-73.96661999999998,1,2,0.28,1,0,4.897839799950911,0,0,1,0,0,1,0,0
40.79063,-73.94718,5,3,0.06,1,0,4.709530201312334,0,0,1,0,0,1,0,0
40.79241,-73.97111,3,17,0.43,1,26,5.278114659230517,0,0,1,0,0,1,0,0
40.77711,-73.95059,6,1,0.16,1,39,5.393627546352362,0,0,1,0,0,1,0,0
40.68754000000001,-73.92522,3,87,1.91,1,258,3.828641396489095,0,1,0,0,0,0,1,0
40.68936,-73.90814,1,5,0.14,1,89,4.02535169073515,0,1,0,0,0,0,1,0
40.71281,-73.94246,4,48,2.16,1,6,4.61512051684126,0,1,0,0,0,1,0,0
40.80651,-73.93776,1,4,0.08,1,0,4.110873864173311,0,0,1,0,0,0,0,1
40.7078,-73.94827,1,94,1.22,1,358,4.605170185988092,0,1,0,0,0,0,1,0
40.7362,-74.00827,1,0,0.01,1,365,5.327876168789581,0,0,1,0,0,1,0,0
40.75526,-73.99876,3,5,4.29,1,204,5.69035945432406,0,0,1,0,0,1,0,0
40.76132,-73.99443000000002,3,1,0.16,1,341,5.198497031265826,0,0,1,0,0,0,1,0
40.76589,-73.98434,30,6,0.23,23,365,5.298317366548036,0,0,1,0,0,1,0,0
40.75228,-73.97195,4,0,0.01,1,0,5.860786223465865,0,0,1,0,0,1,0,0
40.73609,-73.98566,4,10,0.65,2,0,5.0106352940962555,0,0,1,0,0,0,1,0
40.71212,-73.96086,1,0,0.01,1,0,4.51085950651685,0,1,0,0,0,0,1,0
40.70137,-73.92442,2,10,2.36,1,14,4.2626798770413155,0,1,0,0,0,0,1,0
40.7276,-73.98635,1,101,2.46,2,341,5.393627546352362,0,0,1,0,0,1,0,0
40.74569,-73.99687,1,12,0.6,1,8,5.303304908059076,0,0,1,0,0,1,0,0
40.67696,-73.96669,2,21,3.73,1,146,5.111987788356544,0,1,0,0,0,1,0,0
40.78352,-73.94973,3,0,0.01,1,0,5.017279836814924,0,0,1,0,0,1,0,0
40.7083,-74.00415,7,1,0.03,1,0,5.081404364984463,0,0,1,0,0,1,0,0
40.68776,-73.94936,1,0,0.01,1,0,3.9318256327243257,0,1,0,0,0,0,1,0
40.73303,-73.98955,3,0,0.01,1,7,5.420534999272286,0,0,1,0,0,1,0,0
40.6905,-73.93038,2,6,2.17,8,226,3.912023005428146,0,1,0,0,0,0,1,0
